2024-07-24 20:12:06,435 INFO    StreamThr :17714 [internal.py:wandb_internal():86] W&B internal server running at pid: 17714, started at: 2024-07-24 20:12:06.435304
2024-07-24 20:12:52,572 INFO    Thread-38 :17714 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/skyr/PycharmProjects/MuAlphaZeroBuild/mu_alpha_zero/wandb/run-20240724_201220-958xtkm8/files/config.yaml
2024-07-24 20:12:52,673 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: stop_status
2024-07-24 20:12:52,673 DEBUG   SenderThread:17714 [sender.py:send_request():406] send_request: stop_status
2024-07-24 20:12:52,714 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-24 20:12:53,861 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:54,236 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:56,033 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: stop_status
2024-07-24 20:12:56,034 DEBUG   SenderThread:17714 [sender.py:send_request():406] send_request: stop_status
2024-07-24 20:12:56,074 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-24 20:12:57,014 INFO    Thread-12 :17714 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240724_201206-qfv5mao1/files/output.log
2024-07-24 20:12:57,546 INFO    Thread-25 :17714 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/mu_alpha_zero/wandb/run-20240724_201216-fpzm8zdk/files/output.log
2024-07-24 20:12:57,573 INFO    Thread-38 :17714 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/mu_alpha_zero/wandb/run-20240724_201220-958xtkm8/files/output.log
